Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64643951,04/15/2025 12:02:36 AM,04/15/2025 12:09:35 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,901 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  104 STREET,WEST  105 STREET,WEST  104 STREET,WEST  105 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:09:41 AM,07 MANHATTAN,1018590001,MANHATTAN,"993,502","230,457",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.799222376760824,-73.96658337,"(40.799222376760824, -73.96658337046314)"
64651906,04/15/2025 12:02:24 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,524 EAST  236 STREET,EAST  236 STREET,VIREO AVENUE,WEBSTER AVENUE,VIREO AVENUE,WEBSTER AVENUE,ADDRESS,BRONX,EAST  236 STREET,,In Progress,,,,12 BRONX,2033970019,BRONX,"1,022,126","266,739",MOBILE,Unspecified,BRONX,,,,,,,,40.89872928260952,-73.86299356,"(40.89872928260952, -73.86299356047175)"
64646069,04/15/2025 12:02:00 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:27 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64643925,04/15/2025 12:01:53 AM,04/15/2025 12:16:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11224,2929 WEST   31 STREET,WEST   31 STREET,MERMAID AVENUE,SURF AVENUE,MERMAID AVENUE,SURF AVENUE,ADDRESS,BROOKLYN,WEST   31 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/15/2025 12:16:55 AM,13 BROOKLYN,3070500001,BROOKLYN,"984,957","148,782",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57504818064165,-73.99745501,"(40.57504818064165, -73.99745500833791)"
64646165,04/15/2025 12:01:39 AM,04/15/2025 12:36:08 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Bike Lane,Street/Sidewalk,10012,29 PRINCE STREET,PRINCE STREET,ELIZABETH STREET,MOTT STREET,ELIZABETH STREET,MOTT STREET,ADDRESS,NEW YORK,PRINCE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:36:13 AM,02 MANHATTAN,1005080052,MANHATTAN,"985,715","202,672",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.722964413327546,-73.99471473,"(40.722964413327546, -73.9947147272282)"
64646070,04/15/2025 12:00:59 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:27 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64644727,04/15/2025 12:00:42 AM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11106,30-10 36 AVENUE,36 AVENUE,30 STREET,31 STREET,30 STREET,31 STREET,ADDRESS,ASTORIA,36 AVENUE,,In Progress,,,,01 QUEENS,4005990130,QUEENS,"1,003,538","215,032",ONLINE,Unspecified,QUEENS,,,,,,,,40.75686862585453,-73.93037936,"(40.75686862585453, -73.93037935853741)"
64643780,04/15/2025 12:00:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11429,99-36 213 STREET,213 STREET,99 AVENUE,102 AVENUE,99 AVENUE,102 AVENUE,ADDRESS,QUEENS VILLAGE,213 STREET,,In Progress,,,04/15/2025 12:56:28 AM,13 QUEENS,4110850049,QUEENS,"1,054,812","199,556",ONLINE,Unspecified,QUEENS,,,,,,,,40.714130479918126,-73.74546723,"(40.714130479918126, -73.74546722581421)"
64649645,04/14/2025 11:59:59 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:17 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64644670,04/14/2025 11:59:49 PM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11101,25-17 41 AVENUE,41 AVENUE,CRESCENT STREET,27 STREET,CRESCENT STREET,27 STREET,ADDRESS,LONG ISLAND CITY,41 AVENUE,,In Progress,,,,01 QUEENS,4004060001,QUEENS,"1,001,159","213,319",PHONE,Unspecified,QUEENS,,,,,,,,40.752171746956115,-73.93897074,"(40.752171746956115, -73.93897073854451)"
64648499,04/14/2025 11:59:47 PM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,11232,705 41 STREET,41 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,41 STREET,,In Progress,,,04/15/2025 02:26:52 AM,07 BROOKLYN,3009190001,BROOKLYN,"984,177","175,089",MOBILE,Unspecified,BROOKLYN,Car,,,,,,,40.64725550811075,-74.00026306,"(40.64725550811075, -74.00026306287403)"
64647735,04/14/2025 11:59:47 PM,04/15/2025 12:28:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11205,350 MYRTLE AVENUE,MYRTLE AVENUE,CARLTON AVENUE,ADELPHI STREET,CARLTON AVENUE,ADELPHI STREET,ADDRESS,BROOKLYN,MYRTLE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:28:37 AM,02 BROOKLYN,3020730027,BROOKLYN,"991,913","191,837",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69322170541726,-73.97236657,"(40.69322170541726, -73.97236656734557)"
64651170,04/14/2025 11:59:35 PM,04/15/2025 12:39:54 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Club/Bar/Restaurant,10013,3 DOYERS STREET,DOYERS STREET,BOWERY,PELL STREET,BOWERY,PELL STREET,ADDRESS,NEW YORK,DOYERS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:40:00 AM,03 MANHATTAN,1001620033,MANHATTAN,"984,844","199,500",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.714258137155554,-73.99785731,"(40.714258137155554, -73.99785730925012)"
64643702,04/14/2025 11:59:26 PM,04/15/2025 12:43:45 AM,NYPD,New York City Police Department,Non-Emergency Police Matter,Trespassing,Residential Building/House,11691,21-01 NAMEOKE STREET,NAMEOKE STREET,REDFERN AVENUE,BEACH CHANNEL DRIVE,REDFERN AVENUE,BEACH CHANNEL DRIVE,ADDRESS,FAR ROCKAWAY,NAMEOKE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/15/2025 12:43:53 AM,14 QUEENS,4155260035,QUEENS,"1,052,917","160,818",ONLINE,Unspecified,QUEENS,,,,,,,,40.60781856444004,-73.75269737,"(40.60781856444004, -73.75269737415711)"
64649917,04/14/2025 11:59:25 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213,273 ROCHESTER AVENUE,ROCHESTER AVENUE,LINCOLN PLACE,EASTERN PARKWAY,LINCOLN PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,ROCHESTER AVENUE,,In Progress,,,,08 BROOKLYN,3013920008,BROOKLYN,"1,004,145","183,109",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.669246292320665,-73.92828271,"(40.669246292320665, -73.92828271221845)"
64650067,04/14/2025 11:59:03 PM,04/15/2025 12:19:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10310,98 ROE STREET,ROE STREET,CARY AVENUE,DELAFIELD AVENUE,CARY AVENUE,DELAFIELD AVENUE,ADDRESS,STATEN ISLAND,ROE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,04/15/2025 12:19:35 AM,01 STATEN ISLAND,5002220064,STATEN ISLAND,"950,500","169,378",ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.63151574084585,-74.12159289,"(40.63151574084585, -74.12159288898006)"
64644546,04/14/2025 11:59:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10006,88 GREENWICH STREET,GREENWICH STREET,EDGAR ST,RECTOR ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,01 MANHATTAN,1000187501,MANHATTAN,"980,450","197,122",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.70773029611131,-74.01370611,"(40.70773029611131, -74.01370610695912)"
64643516,04/14/2025 11:59:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11355,42-52 KISSENA BOULEVARD,KISSENA BOULEVARD,MAPLE AVE,FRANKLIN AVE,,,ADDRESS,FLUSHING,,N/A,Open,,,,07 QUEENS,4051350021,QUEENS,"1,032,577","214,819",PHONE,Unspecified,QUEENS,,,,,,,,40.75617296210754,-73.8255639,"(40.75617296210754, -73.82556390133455)"
64649810,04/14/2025 11:58:58 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:16 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64644654,04/14/2025 11:58:56 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10458,2711 VALENTINE AVENUE,VALENTINE AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,VALENTINE AVENUE,,In Progress,,,04/15/2025 02:33:51 AM,07 BRONX,2033040035,BRONX,"1,014,031","255,119",ONLINE,Unspecified,BRONX,,,,,,,,40.86686706926165,-73.89232672,"(40.86686706926165, -73.89232671971808)"
64652440,04/14/2025 11:58:40 PM,04/15/2025 12:48:10 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,1365 SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,CROSS BRONX EXPRESSWAY,WEST  179 STREET,CROSS BRONX EXPRESSWAY,WEST  179 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,04/15/2025 12:48:14 AM,12 MANHATTAN,1021620001,MANHATTAN,"1,002,269","248,153",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84777933601725,-73.93487097,"(40.84777933601725, -73.9348709650853)"
64644730,04/14/2025 11:58:34 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,2085 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,SEAVIEW AVENUE,SKIDMORE AVENUE,SEAVIEW AVENUE,SKIDMORE AVENUE,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,In Progress,,,04/15/2025 02:32:17 AM,18 BROOKLYN,3083290225,BROOKLYN,"1,015,243","169,768",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63259628259463,-73.8883381,"(40.63259628259463, -73.88833809670564)"
64647306,04/14/2025 11:58:27 PM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10028,1664 1 AVENUE,1 AVENUE,EAST   86 STREET,EAST   87 STREET,EAST   86 STREET,EAST   87 STREET,ADDRESS,NEW YORK,1 AVENUE,,In Progress,,,,08 MANHATTAN,1015660046,MANHATTAN,"998,376","222,501",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.777378845308476,-73.94899606,"(40.777378845308476, -73.94899605723712)"
64643629,04/14/2025 11:58:26 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11368,108-27 38 AVENUE,38 AVENUE,108 STREET,111 STREET,108 STREET,111 STREET,ADDRESS,CORONA,38 AVENUE,,In Progress,,,,03 QUEENS,4017780061,QUEENS,"1,023,445","213,516",ONLINE,Unspecified,QUEENS,,,,,,,,40.75264175999422,-73.85853335,"(40.75264175999422, -73.85853334753251)"
64646427,04/14/2025 11:58:00 PM,04/15/2025 12:50:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,2017 BEVERLY ROAD,BEVERLY ROAD,OCEAN AVENUE,EAST   21 STREET,OCEAN AVENUE,EAST   21 STREET,ADDRESS,BROOKLYN,BEVERLEY ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,04/15/2025 12:50:23 AM,14 BROOKLYN,3051240057,BROOKLYN,"995,422","174,230",PHONE,Unspecified,BROOKLYN,,,,,,,,40.64489069240439,-73.95974199,"(40.64489069240439, -73.9597419949339)"
64647251,04/14/2025 11:57:57 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:22 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64650855,04/14/2025 11:57:36 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11416,90-07 97 AVENUE,97 AVENUE,90 STREET,91 STREET,90 STREET,91 STREET,ADDRESS,OZONE PARK,97 AVENUE,,In Progress,,,04/15/2025 02:37:07 AM,09 QUEENS,4090300027,QUEENS,"1,025,589","188,799",ONLINE,Unspecified,QUEENS,,,,,,,,40.68478987579767,-73.85094681,"(40.68478987579767, -73.85094681454802)"
64646242,04/14/2025 11:56:59 PM,,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,11220,4607 6 AVENUE,6 AVENUE,46 STREET,47 STREET,46 STREET,47 STREET,ADDRESS,BROOKLYN,6 AVENUE,,In Progress,,,04/15/2025 01:24:29 AM,07 BROOKLYN,,BROOKLYN,"982,616","174,597",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64590492397115,-74.00588816,"(40.64590492397115, -74.00588816487151)"
64644840,04/14/2025 11:56:57 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:26 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64644378,04/14/2025 11:56:50 PM,,DOT,Department of Transportation,Street Condition,Pothole,,10451,EAST  161 STREET,EAST  161 STREET,SHERIDAN AVENUE,SHERMAN AVENUE,,,BLOCKFACE,BRONX,,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,04/14/2025 11:56:50 PM,04 BRONX,,BRONX,,,UNKNOWN,Unspecified,BRONX,,,,,,,,,,
64652184,04/14/2025 11:56:41 PM,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10475,2301 BOLLER AVENUE,BOLLER AVENUE,STILLWELL AVENUE,HUNTER AVENUE,STILLWELL AVENUE,HUNTER AVENUE,ADDRESS,BRONX,BOLLER AVENUE,,In Progress,,,,10 BRONX,2051340076,BRONX,"1,032,594","253,158",ONLINE,Unspecified,BRONX,,,,,,,,40.86140258368822,-73.82522644,"(40.86140258368822, -73.8252264364497)"
64644248,04/14/2025 11:56:20 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10032,506 WEST  173 STREET,WEST  173 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,12 MANHATTAN,1021290041,MANHATTAN,"1,002,240","246,438",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.84307222514419,-73.93498039,"(40.84307222514419, -73.93498038561945)"
64650723,04/14/2025 11:56:17 PM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11375,102-30 QUEENS BOULEVARD,QUEENS BOULEVARD,68 AVENUE,68 ROAD,68 AVENUE,68 ROAD,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,,In Progress,,Your complaint has been received by the Police Department and additional information will be available later.,04/15/2025 01:22:09 AM,06 QUEENS,4031737501,QUEENS,"1,025,568","203,636",ONLINE,Unspecified,QUEENS,,,,,,,,40.725513985000454,-73.85093149,"(40.725513985000454, -73.85093149470026)"
64649715,04/14/2025 11:55:56 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:21 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64651296,04/14/2025 11:55:25 PM,,NYPD,New York City Police Department,Animal-Abuse,Other (complaint details),Residential Building/House,11435,141-65 85 ROAD,85 ROAD,84 DRIVE,143 STREET,84 DRIVE,143 STREET,ADDRESS,JAMAICA,85 ROAD,,In Progress,,,,08 QUEENS,4097120102,QUEENS,"1,035,732","197,876",PHONE,Unspecified,QUEENS,,,,,,,,40.70965088873902,-73.81430562,"(40.70965088873902, -73.81430561715698)"
64651924,04/14/2025 11:54:56 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:22 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64648344,04/14/2025 11:54:51 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10314,303 PURDY AVENUE,PURDY AVENUE,WARWICK AVENUE,SHERADEN AVENUE,WARWICK AVENUE,SHERADEN AVENUE,ADDRESS,STATEN ISLAND,PURDY AVENUE,,In Progress,,,04/15/2025 02:11:27 AM,01 STATEN ISLAND,5007360050,STATEN ISLAND,"946,064","161,545",ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60999780278511,-74.13753037,"(40.60999780278511, -74.13753036648538)"
64644718,04/14/2025 11:53:52 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:26 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64643424,04/14/2025 11:53:40 PM,,DSNY,Department of Sanitation,Dirty Condition,Trash,Sidewalk,10469,3325 HONE AVENUE,HONE AVENUE,DUNCAN STREET,EAST GUN HILL ROAD,DUNCAN STREET,EAST GUN HILL ROAD,ADDRESS,BRONX,HONE AVENUE,,In Progress,,,,12 BRONX,2046370043,BRONX,"1,023,664","257,557",MOBILE,Unspecified,BRONX,,,,,,,,40.87352086981183,-73.8574843,"(40.87352086981183, -73.85748429714049)"
64649701,04/14/2025 11:53:31 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,191 ROGERS AVENUE,ROGERS AVENUE,LINCOLN PLACE,EASTERN PARKWAY,LINCOLN PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,ROGERS AVENUE,,In Progress,,,04/15/2025 02:46:58 AM,08 BROOKLYN,3012610004,BROOKLYN,"997,232","183,612",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67063975058996,-73.95320165,"(40.67063975058996, -73.9532016475666)"
64643940,04/14/2025 11:53:29 PM,04/15/2025 12:45:47 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10032,600 WEST  163 STREET,WEST  163 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  163 STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,04/15/2025 12:45:53 AM,12 MANHATTAN,1021370080,MANHATTAN,"1,000,199","244,547",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83788590445982,-73.94236148,"(40.83788590445982, -73.94236148033954)"
64651970,04/14/2025 11:53:17 PM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10031,518 WEST  146 STREET,WEST  146 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  146 STREET,,In Progress,,,04/15/2025 01:11:57 AM,09 MANHATTAN,1020770041,MANHATTAN,"998,673","240,296",PHONE,Unspecified,MANHATTAN,,,,,,,,40.82622075758807,-73.94788547,"(40.82622075758807, -73.94788547121932)"
64648385,04/14/2025 11:53:12 PM,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10065,504 EAST   63 STREET,EAST   63 STREET,YORK AVENUE,EAST   63 STREET PEDESTRIAN OVPS,YORK AVENUE,EAST   63 STREET PEDESTRIAN OVPS,ADDRESS,NEW YORK,EAST   63 STREET,,In Progress,,,,08 MANHATTAN,1014750005,MANHATTAN,"995,961","216,570",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76110332422125,-73.95772609,"(40.76110332422125, -73.9577260931632)"
64647885,04/14/2025 11:53:02 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10018,314 WEST   39 STREET,WEST   39 STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,04/14/2025 12:00:00 AM,04 MANHATTAN,1007620048,MANHATTAN,"986,496","214,570",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.755621306427216,-73.99189315,"(40.755621306427216, -73.99189314514439)"
64643556,04/14/2025 11:53:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10007,,,,,WEST STREET,WARREN STREET,INTERSECTION,MANHATTAN,,N/A,Open,,,,01 MANHATTAN,,MANHATTAN,"980,624","200,305",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71646694649049,-74.01308023,"(40.71646694649049, -74.01308022586528)"
64647017,04/14/2025 11:53:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10001,,,,,8 AVENUE,WEST 26 STREET,INTERSECTION,MANHATTAN,,N/A,Open,,,,04 MANHATTAN,,MANHATTAN,"985,054","211,504",ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74720616047067,-73.99709836,"(40.74720616047067, -73.99709835797755)"
64650791,04/14/2025 11:52:57 PM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11364,210-98 67 AVENUE,67 AVENUE,210 STREET,211 STREET,210 STREET,211 STREET,ADDRESS,OAKLAND GARDENS,67 AVENUE,,In Progress,,,04/15/2025 01:28:59 AM,11 QUEENS,,QUEENS,"1,049,545","209,929",MOBILE,Unspecified,QUEENS,,,,,,,,40.74264216967691,-73.76436571,"(40.74264216967691, -73.76436571451538)"
64645971,04/14/2025 11:52:51 PM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,524 WEST  169 STREET,WEST  169 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  169 STREET,,In Progress,,,04/15/2025 02:31:07 AM,12 MANHATTAN,1021250032,MANHATTAN,"1,001,578","245,628",MOBILE,Unspecified,MANHATTAN,,,,,,,,40.840850336148144,-73.93737508,"(40.840850336148144, -73.93737508387434)"
64648835,04/14/2025 11:52:49 PM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10461,1811 WILLOW LANE,WILLOW LANE,BRUCKNER BOULEVARD,,BRUCKNER BOULEVARD,,ADDRESS,BRONX,WILLOW LANE,,In Progress,,,,10 BRONX,2041980026,BRONX,"1,031,781","248,588",PHONE,Unspecified,BRONX,,,,,,,,40.84886373596111,-73.828198,"(40.84886373596111, -73.82819799518326)"
64645910,04/14/2025 11:52:17 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,55 WINTHROP STREET,WINTHROP STREET,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,WINTHROP STREET,,In Progress,,,,09 BROOKLYN,3050450078,BROOKLYN,"995,885","178,504",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65662129596871,-73.95806621,"(40.65662129596871, -73.95806621423951)"
